,etat,marque,adresse,region,prix,description,image_links
275,Venant,iPhone,Plateau,Dakar,165000 ,"iPhone 12 simple 64Go venant des usa
Authentique officiel de toutes les opérateursente dans un magasin avec du facture garantie possibilité de faire la livraison","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3d3ac30750e50c7bcedeb5527ed0274f/-/horizon-files-prod/ed/picture/q56x8xvn/d330b2eef3327251649c79ff3cc72b8c91c31d00.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/bab24837657e1b4e6b3d3e057db19ea0/-/horizon-files-prod/ed/picture/q56x8xvn/990d0c664c9d501901c2bda4d6097c43aac90907.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/d33517410944eddbaa151f64573c8373/-/horizon-files-prod/ed/picture/q56x8xvn/6243471d5b1ae32bff76dccad504495ee82536e0.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ebb7ddcc94d951f4fc447ddc72088bec/-/horizon-files-prod/ed/picture/q56x8xvn/d330b2eef3327251649c79ff3cc72b8c91c31d00.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/070f63ca5db0eaebe35b5af087d54418/-/horizon-files-prod/ed/picture/q56x8xvn/990d0c664c9d501901c2bda4d6097c43aac90907.jpg']"
276,Venant,iPhone,Plateau,Dakar,190000 ,iPhone 11 simple 128Go venant des usa authentique officiel de toutes les opérateurs vente un magasin avec du facture garantie possibilité de faire la livraison,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/049ce9bbe86e4c82075d291b81c9c371/-/horizon-files-prod/ed/picture/q56x2wj7/5454024e0dc10bfca99cf20b965f91b93840ae6d.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/3d9f2725c81217c03764103641471ea9/-/horizon-files-prod/ed/picture/q56x2wj7/34edec184e345b057b292aeb5727a8704824c3f4.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/c488c53d1167fb47d29fd9393907623c/-/horizon-files-prod/ed/picture/q56x2wj7/4b5c0dd34d753dbc21ca9b841e679405ab1c30f5.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/0e5ee2ac05521b5a6e237d7ba641cd6d/-/horizon-files-prod/ed/picture/q56x2wj7/5454024e0dc10bfca99cf20b965f91b93840ae6d.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/0d6aff6686dd13c57f7affaa1b3af80e/-/horizon-files-prod/ed/picture/q56x2wj7/34edec184e345b057b292aeb5727a8704824c3f4.jpg']"
277,Neuf,Xiaomi,Plateau,Dakar,270000 ,Redmi note 13 pro 5G dual SIM authentique vendu avec facture et garantie livraison possible est disponible à la boutique,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c76c07bdb822932e2fcf6dc4a67546b/-/horizon-files-prod/ed/picture/qkrgdgdj/765c51090d789e7ea6c174df2f981f2b4be5185b.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/6283fdac4a0f1dd85cafa093e1445aaf/-/horizon-files-prod/ed/picture/qkrgdgdj/077b01504708f8ecd0566a48f87211f4e7dedac3.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ccb8dac062cfcfc81ea19494125b5c1c/-/horizon-files-prod/ed/picture/qkrgdgdj/765c51090d789e7ea6c174df2f981f2b4be5185b.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/2851a4431ac9aae4cd4950376b3d9311/-/horizon-files-prod/ed/picture/qkrgdgdj/077b01504708f8ecd0566a48f87211f4e7dedac3.jpg', nan]"
278,Neuf,Xiaomi,Plateau,Dakar,255000 ,Redmi note 12 pro+ 5G dual sim authentique est disponible en la boutique vendu avec facture et garantie livraison possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/dfb46fe7c893b04a789a2439c56e4cfb/-/horizon-files-prod/ed/picture/q8v5252x/df9a482e90c10cdb8608d3f555a33e76cfc1970a.jpg', nan, nan, nan, nan]"
279,Venant,Xiaomi,Mbour,Thiès,150000 ,Redmi note 12 pro 5G gris ónix comme neuf,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/c9506ca1eb98e7f26c6caf610aa17ccd/-/horizon-files-prod/ed/picture/q44828p4/c91e50a86ad2bf2a6d9c4374258c6c1ccd7e8c90.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/794cd28c9e8b661908399ec779865ff1/-/horizon-files-prod/ed/picture/q44828p4/1c73378b8052b090c510c9702d019481e10766be.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/f86ad6de3a29999d89364bf4cdf8cd06/-/horizon-files-prod/ed/picture/q44828p4/c436ffe4d692b090247a21f076d6635f825ccaa6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/b4a4f08d018b627a72b678e8f6e37af9/-/horizon-files-prod/ed/picture/q44828p4/b016cf060e4deb6d490032a92cc4ffc9bffe1baa.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ec6ef45d518499428664372050d8e1b1/-/horizon-files-prod/ed/picture/q44828p4/c91e50a86ad2bf2a6d9c4374258c6c1ccd7e8c90.jpg']"
280,Venant,iPhone,Médina,Dakar,465000 ,IPhone 13 Pro Max Gold super propre 256go occasion a ne pas rater beta 99% authentique très peut utilisé vendu sur facture livraison gratuite,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/ef41cf780c7b086fd651b28c6c5a8c44/-/horizon-files-prod/ed/picture/qpd674mp/9927edceba15c5b4c320d6b052bcf1afe5ae77a5.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/442f1eaf1ae1eab5dc0cbd137e03cf23/-/horizon-files-prod/ed/picture/qpd674mp/795dc2d43b0b1d479e90e41eb268b5c09cc2fc55.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/d784a2987443c2a2bd238dfd4ce763e8/-/horizon-files-prod/ed/picture/qpd674mp/8c5feaecfd6154fd81928b1383b5aba09c4b77c6.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/9bb020fe5aa1b2612c22724916c1dd72/-/horizon-files-prod/ed/picture/qpd674mp/2ac1b2400eda811e87801ea0b0d1c63ca649c359.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/acca67f5323dbc66b79010a69b0de85a/-/horizon-files-prod/ed/picture/qpd674mp/9927edceba15c5b4c320d6b052bcf1afe5ae77a5.jpg']"
281,Venant,Samsung,Médina,Dakar,165000 ,Samsung galaxy S21 venant état ultra propre comme neuf machalah aucun rayures 256go ram 8go superbe appareil photo l un des meilleur au monde résistant à l'eau et à la poussière empreinte digital face id connexion internet et Wi-Fi 5g très rapide à un prix imbattable promotionnel garantie 1an avec possibilité de livraison avec facture sous 2h Nb prix fixe et je ne fais pas d échange merci,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/d6ab58f8ab85812391c24234d2e25e36/-/horizon-files-prod/ed/picture/qenqpme4/48c9e41fde0dd32f319187d8ceff3dc8181d07bb.jpg', nan, nan, nan, nan]"
282,Venant,iPhone,Hlm grand-yoff,Dakar,560000 ,IPHONE 14Pro Max 256Go Vendu sur facture avec garantie,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/5deab2e9fb2b6e316e69ca81670d1e02/-/horizon-files-prod/ed/picture/q2jq2r66/1e0dcd5da3bd5ac044eb247d30837076d45b7b67.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/3c54aaf6f1f58aa1292f2498f7b496fe/-/horizon-files-prod/ed/picture/q2jq2r66/00144e03dda15fddaaa8c42b8c1d1a0d6435eed1.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/9eb023b0603b06d20a56a947c1bfb2b6/-/horizon-files-prod/ed/picture/q2jq2r66/32bbda3a2382e0e16d4c344f726672f5b6d1d486.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/69155d103c1f4f3ef56889e56fca01a8/-/horizon-files-prod/ed/picture/q2jq2r66/c2acbe8456cfc36dfe2ee16b1d418a813bb25246.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/be8aa3b8cebaa0a0f6bf61ebb577c731/-/horizon-files-prod/ed/picture/q2jq2r66/1e0dcd5da3bd5ac044eb247d30837076d45b7b67.jpg']"
283,Neuf,iPhone,Médina,Dakar,800000 ,Iphone 15pro max 256go sim physics couleur blue titanium just descelle dans sa boite et ces accessoires disponible sur facture et garantie possibilité de faire la livraison echange possible,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/403f0f6ff1b09510bee2256020f0a6d6/-/horizon-files-prod/ed/picture/qwe29z0g/c14ed2658e6781590f42c1e39839f680dd4d0da3.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/a0d756062ea2c2e1483537527f5b6b2b/-/horizon-files-prod/ed/picture/qwe29z0g/1f6ad247d3467dee22a5a91396d9391880b6762a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/c05d09c378354488703141ed0a9ec3ff/-/horizon-files-prod/ed/picture/qwe29z0g/c14ed2658e6781590f42c1e39839f680dd4d0da3.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/86c802119e2d9973492b3ee5ce4a20ff/-/horizon-files-prod/ed/picture/qwe29z0g/1f6ad247d3467dee22a5a91396d9391880b6762a.jpg', nan]"
284,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
285,Neuf,Xiaomi,Castor,Dakar,300000 ,"Redmi Note 13 Pro
RN13
Capturez la grandeur. Appareil photo 200 MP avec OIS. Charge turbo de 67 W.Batterie de grande capacité de 5000 mAhBatterie de grande capacité de 5 000 mAh pour que le plaisir ne s'arrête pas. Avec une charge turbo de 67 W et des optimisations matérielles et logicielles pour réduire la consommation d'énergie, le Redmi Note 13 Pro vous offre une autonomie plus longue, vous n'avez donc plus à vous soucier de votre batterie.Appareil photo ultra-clair de 200 MP avec OIS
Grâce à Super QPD, la caméra HP3 peut détecter les informations de mise au point automatique à la fois horizontalement et verticalement. De plus, pour la première fois dans un capteur d'image de 200 MP, tous les pixels peuvent comparer les différences de phase, ce qui entraîne des performances d'autofocus rapides et précises.Taux de rafraîchissement adaptatif élevé de 120 Hz
Plusieurs options de taux de rafraîchissement s'adaptent intelligemment à différentes situations pour réduire la consommation d'énergie et garantir une visualisation plus stable, vous offrant ainsi une expérience visuelle plus fluideRedmi Note 13 Pro
Avec Xiaomi Imaging Engine, la vitesse de capture photo impressionnante et les performances d'image du Redmi Note 13 Pro vous surprendront et vous donneront plus de confiance dans chaque prise de vue.Redmi Note 13 Pro
Images immersives de pointe
Premier écran incurvé 3D de la série REDMI Note avec une excellente conception de cadres minces.CARACTÉRISTIQUES :
Type de produit : Smartphone
Marque : Xiaomi
Modèle : Redmi Note 13 Pro
Stockage : 512Go
RAM : 12Go
Écran : Amoled 6,67"" pouces
Appareil photo : Trio Pixels 200 + 8 + 2 Mégapixels
Appareil photo frontal : 16 MégaPixels
Batterie : 5000 mAh
Référence Prosseseur : MediaTek Helio G99-Ultra 6nm
Fréquence Prosseseur : Jusqu'à 2,2 GHz","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/2dc35ab193aaed0c1f70be7840610691/-/horizon-files-prod/ed/picture/q9m928gx/97f40bac8eb6a2dc3b55c278be48d85926ea9e52.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e2853ba4cbb587fd6ec681813f5a1426/-/horizon-files-prod/ed/picture/q9m928gx/69d8f50d0aa89dee0bccc26262ea648e0948fe30.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/e52a6f210790c89b3467f7113bbd9590/-/horizon-files-prod/ed/picture/q9m928gx/211b9e7a7a04a8d6b8699ebb618f8b8bc2c1f24a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/8d5f1dd261c57587c7bcc886fd3ad7ce/-/horizon-files-prod/ed/picture/q9m928gx/3d189e4ced000f19aeff62c401c554b5e79ac269.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1512e211ed41affcfdd435e9275b4333/-/horizon-files-prod/ed/picture/q9m928gx/b54dc481aef62567e2e8a9c68b5c62ae1c6349c7.jpg']"
286,Neuf,iPhone,Médina,Dakar,420000 ,"BON PLAN 😍
13 PRO 128GO - Neuf Scellés -Toutes les couleurs sont disponiblesFacture et GarantieCadeau: Pochette ou Blindé offert📍Adresse :⁠ MÉDINA au niveau hôpital abass ndao (SENELEC MÉDINA)⁠KEUR MASSAR au niveau du Rond-point (en face Station Shell⁠ RUFISQUE au niveau de la gare 🚉","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/316f84101aaeb9c4c3e740e88bb2a271/-/horizon-files-prod/ed/picture/qrzvkq6j/323857d8b25f17bf0a5677421b146f4f8b348f89.jpg', nan, nan, nan, nan]"
287,Neuf,iPhone,Médina,Dakar,825000 ,Des iPhone 15 pro Max esim 256 neuf disponible pour plus d'informations veuillez me contacter,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/582e2f3c1c2140e09e0179785f486ab7/-/horizon-files-prod/ed/picture/qrzvkqjj/676146c4d82054e7c39ffe08dd6abc50f24c6379.jpg', nan, nan, nan, nan]"
288,Neuf,iPhone,Médina,Dakar,480000 ,Des 14 plus esim 256 neuf disponible à de très bon prix pour plus d'informations veuillez me contacter merci,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/592f5d57f88133bbb5ce0531e565322a/-/horizon-files-prod/ed/picture/q8v52z9p/dad625eb2f9a1d96432435bde5236ac47a00b832.jpg', nan, nan, nan, nan]"
289,Venant,Samsung,Plateau,Dakar,285000 ,"Samsung Galaxy S21 Ultra Dispo chez vous SaouBusinessendre sûr facture avec garantie ✅
Livraison possible et rapide partout au Sénégal 🇸🇳
Le Samsung Galaxy S21 Ultra est le fleuron de la marque en 2021 qui succède au S20 Ultra. Il est équipé du SoC maison Exynos 2100 gravé en 5 nm, d'un écran WQHD+ en 120 Hz adaptatif, d'une batterie de 5000 mAh compatible charge rapide et sans fil et de 4 capteurs photo : le principal à 108 mégapixels (de deuxième génération) capable de filmer jusqu'en 8K, un ultra grand-angle de 12 mégapixels et deux téléobjectifs de 10 mégapixels pour des zooms optiques x3 et x10.
FICHE TECHNIQUECARACTÉRISTIQUES TECHNIQUES
Système Android 11
Interface utilisateur One UI 3.1
Processeur Samsung Exynos 2100
Nombre de coeurs 8
Fréquence processeur 2.9 GHz
Puce graphique ARM Mali G78 MP14
Support cartes mémoire Non
Mémoire vive (RAM) 12 Go
Capacité 256 Go
Mémoire flash Libre 221 Go
Indice DAS 0.714 W/kg
Indice de protection (étanchéité) IP 68
Double SIM Oui
Indice de réparabilité 8.2 pts
AFFICHAGE
Taille (diagonale) 6.8
Technologie de l'écran AMOLED
Définition de l'écran 3200 x 1440
Résolution de l'écran 516 ppp
Fréquence de rafraîchissement 120 Hz
ENTRÉES & SORTIES
Support du Wi-Fi Oui
Norme Wi-Fi Wi-Fi 6, Wi-Fi 6E, Wi-Fi 802.11ac, Wi-Fi 802.11n
Support du Bluetooth Ouiersion Bluetooth Bluetooth 5.2
Support du NFC Oui
Support de l'infra-rouge (IrDA) Non
Type de connecteur USB USB Type-C
Compatibilité USB Host Oui
Prise jack Non
MULTIMÉDIA
Capteur photo principal 108 Mpx
Deuxième capteur photo 12 Mpx
Troisième capteur photo 10 Mpx
Quatrième capteur photo 10 Mpx
Capteur ToF Non
Flash Oui
Enregistrement vidéo (principal) 7680 x 4320
Capteur en façade Oui
Définition vidéo du capteur en façade 3840 x 2160
Capteur photo frontal 1 40 Mpx
Radio FM Non
COMMUNICATION
Bandes GSM 1800 MHz, 1900 MHz, 850 MHz, 900 MHz
Compatible réseau 4G (LTE) Oui
Compatible réseau 5G Oui
ALIMENTATION
Batterie amovible Non
Capacité de la batterie 5000 mAh
Recharge sans-fil Oui
DIMENSIONS
Largeur 7.56 cm
Hauteur 16.51 cm
Epaisseur 0.89 cm
Poids 228 g","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/cd64e8df72ac17eefb4cb0c4aa4f94a5/-/horizon-files-prod/ed/picture/q0gwx29g/1f63248f39a156594edf3f9b951bbb568738aa2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/be98caa8489bb90438abe2d3014cff79/-/horizon-files-prod/ed/picture/q0gwx29g/f6c9dc3a45988c38dff698e0ca01cc20b027eec1.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/703f5551d8af0dd3afb34365d483a4ae/-/horizon-files-prod/ed/picture/q0gwx29g/1f63248f39a156594edf3f9b951bbb568738aa2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/81fe12f8ee6981a990cb57a6163cdfc3/-/horizon-files-prod/ed/picture/q0gwx29g/f6c9dc3a45988c38dff698e0ca01cc20b027eec1.jpg', nan]"
290,Neuf,Samsung,Plateau,Dakar,620000 ,"Le Samsung Galaxy S24 Plus annoncé début 2024 se positionne comme le grand frère du S24, s'équipant également de Galaxy AI, intelligence artificielle de la marque. Ses principales différences se situent au niveau de la diagonale d'écran : 6,7 pouces (contre 6,2 pouces), la RAM et le stockage (12 Go de RAM et jusqu'à 512 Go de stockage) de capacités plus élevées ainsi que la batterie (4900 mAh contre 4000 mAh) et la charge rapide plus élevée (45 W contre 25 W)Les caractéristiquesSamsung Galaxy S24 PlusAPPAREIL PHOTOAppareil photo (dorsal)Capteur 1 : 50 MpCapteur 2 : 12 MpCapteur 3 : 10 MpNombre de capteurs (arrière et avant)4Définition enregistrement vidéo8K@30fpsFlash arrièreFlash LEDFlash avantNonStabilisateur d'imageÉlectroniqueOuverture objectif photof/1,8Ouverture second objectif photof/2,2Capteur photo frontal12 MpAUDIONombre de haut-parleurs2BATTERIECapacité4900 mAhTechnologie de la batterieLi-PoBatterie amovibleNonChargement sans filOuiCharge rapideOuiPuissance de la charge rapide45 wattsCAPTEURSCapteur d'empreinte digitaleSous l'écranAccéléromètre et boussole électroniqueOuiGyroscopeOuiInfrarougeNonCapteur de lumière ambianteOuiCONNECTIVITÉNorme wifiWi-Fi 6ENFCOuiVersion du Bluetooth5.3Prise jackNonType de connecteurUSB Type-CGPSOuiPERFORMANCESModèle du processeurSamsung Exynos 2400Fréquence du processeur3,1 GHzFinesse de gravure4 nmPOIDS ET DIMENSIONSPoids196 gÉpaisseur7,7 mmLargeur75,9 mmHauteur158,5 mmRÉSEAUType de SIMnano SIM + eSIMCompatibilité double SIMOuiCompatibilité 4GOuiCompatibilité 5GOuiVoLTEOuiSTOCKAGEMémoire256 Go, 512 GoStockage extensibleNonOTGOuiSYSTÈME D'EXPLOITATION (OS)Système d'exploitationAndroidVersionAndroid 14InterfaceOne UIAssistantGoogle Assistant, Samsung BixbyÉCRANTaille de l'écran6,7 poucesDéfinition3120 x 1440 pixelsDalleAMOLEDFréquence d'affichage120 HzDPI516 pppDIVERSDate de sortie17/01/2024FamilleGalaxy SCouleurNoir, Argent, Bleu, CrèmeApparenceVerreClavier completNonÉtancheOuiIndice de protectionIP68Livraison possible et rapide partout au Sénégal 🇸🇳 Garantie 12 Mois ✅","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/feb59b580783187689ae3231c9009091/-/horizon-files-prod/ed/picture/q4482drr/222c63d4104612e75fdf9ff08071fc2930d5d90a.jpg', nan, nan, nan, nan]"
291,Neuf,iPhone,Médina,Dakar,380000 ,"BON PLAN 😍
13 -128GO - Neuf Scellés - AuthentiqueToutes les couleurs sont disponiblesFacture et GarantieCadeau: Pochette ou Blindé offert📍Adresse :⁠ MÉDINA au niveau hôpital abass ndao (SENELEC MÉDINA)⁠KEUR MASSAR au niveau du Rond-point (en face Station Shell⁠ RUFISQUE au niveau de la gare 🚉","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/27634a8b610d39fda19dabc2e1dd66ab/-/horizon-files-prod/ed/picture/qrzv4dzm/0c4b4b3e390455655e42814d8ace0c08df80e9cc.jpg', nan, nan, nan, nan]"
292,Neuf,Tecno,Médina,Dakar,115000 ,Des spark 20pro neuf 256 8 disponible à de très bon prix,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/504608cb1438a08af85bf53b3ab26cc9/-/horizon-files-prod/ed/picture/q0gwx27z/391d2f48b69fd8dc2c79e3dc1cad60d9d941d76c.jpg', nan, nan, nan, nan]"
293,Venant,iPhone,Plateau,Dakar,285000 ,"PromoiPhone 12 Pro 256GB
Batterie 91%Qualité vérifiée, facture prête, et garantiec'est vous le chef :livraison express -1h ou retrait en magasin","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/b07531ef77acbd45687ac14a69dfc19b/-/horizon-files-prod/ed/picture/qv4e0pwx/a805741cdb2a96304c8c5fe4dfb253c4219dff39.jpg', nan, nan, nan, nan]"
294,Neuf,Samsung,Médina,Dakar,370000 ,Des galaxy s23 Fe 128 8 neuf disponible à de très bon prix,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/60287059b79ff2d92c33fbe846d0ac1f/-/horizon-files-prod/ed/picture/qenqmd82/7adbbd52ea287d12bf940084ec126f9685cb3427.jpg', nan, nan, nan, nan]"
295,Venant,Samsung,Plateau,Dakar,480000 ,Samsung galaxy Fold 4 256giga en très bon état excellent état neuf vrak sans la boîte venant usa 🇺🇸 Avec garantie 1an vous pouvez également échanger vos téléphones aussi iwbep.com,"['https://i.roamcdn.net/hz/ed/listing-thumb-543w/45dc498066d966819d53170261e068ed/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-thumb-543w/1c453917451c534d46b011ce5ae51749/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/ce909cc879a2489699d12b63be433991/-/horizon-files-prod/ed/picture/q6xk2064/72b2c7cd416d49e7726ff963b962fa38bfd07b2e.jpg', 'https://i.roamcdn.net/hz/ed/listing-gallery-thumb-100w/8b3e8b42e7f76d36cb6b16d3b828431a/-/horizon-files-prod/ed/picture/q6xk2064/3dbc7904efae223c28b93752bf2478f11b867e2a.jpg', nan]"
296,Neuf,Huawei,Guediawaye,Dakar,300000 ,"Huawei Nova 10 Pro embarque une dalle Oled de 6,78 pouces écran incurvé sur les bords affichant (2400 x 1080 pixels) et proposant un taux de rafraîchissement jusqu'à 120 Hz. Un Snapdragon 778G couplé à 8 Go de RAM et 256 Go de stockage anime le tout. Comme ses prédécesseurs. Coté photo, il dispose d'un capteur principal de 50 Mpx dont l'objectif ouvre à f/1,9, un module ultra grand-angle de 8 Mpx (f/2,4) et un troisième, pour la profondeur (f/2,4). Cette version est équipée d'une batterie de 4500 mAh compatible avec la recharge à 100W grâce à la technologie propriétaire SuperCharge. Il dispose toutes les applications Android.
Nb: téléphone neuf scellé avec tous ses accessoires.","['https://i.roamcdn.net/hz/ed/listing-thumb-543w/8fea82eefca844054af80db580440b4e/-/horizon-files-prod/ed/picture/qm5p4g6w/66aa2ce977b059110d12f706f9011a326e2237a2.jpg', nan, nan, nan, nan]"
